,Activity Period,Operating Airline,Operating Airline IATA Code,GEO Region,Terminal,Boarding Area,Passenger Count,Year,Month,cluster,Activity Period,Operating Airline,GEO Region,Boarding Area,Passenger Count,Year,Month
11379,201309,Asiana Airlines,OZ,Asia,International,A,6238,2013,September,0,201309,Asiana Airlines,Asia,A,6238,2013,September
11380,201309,"Atlas Air, Inc",5Y,US,Other,Other,65,2013,September,0,201309,"Atlas Air, Inc",US,Other,65,2013,September
11381,201309,"Atlas Air, Inc",5Y,US,Other,Other,3,2013,September,0,201309,"Atlas Air, Inc",US,Other,3,2013,September
11382,201309,British Airways,BA,Europe,International,A,18661,2013,September,0,201309,British Airways,Europe,A,18661,2013,September
11383,201309,British Airways,BA,Europe,International,A,18985,2013,September,0,201309,British Airways,Europe,A,18985,2013,September
11384,201309,Cathay Pacific,CX,Asia,International,A,16986,2013,September,0,201309,Cathay Pacific,Asia,A,16986,2013,September
11385,201309,Cathay Pacific,CX,Asia,International,A,14923,2013,September,0,201309,Cathay Pacific,Asia,A,14923,2013,September
11386,201309,China Airlines,CI,Asia,International,A,7288,2013,September,0,201309,China Airlines,Asia,A,7288,2013,September
11387,201309,China Airlines,CI,Asia,International,A,7801,2013,September,0,201309,China Airlines,Asia,A,7801,2013,September
11388,201309,China Eastern,MU,Asia,International,A,6195,2013,September,0,201309,China Eastern,Asia,A,6195,2013,September
11389,201309,China Eastern,MU,Asia,International,A,3678,2013,September,0,201309,China Eastern,Asia,A,3678,2013,September
11390,201309,Compass Airlines,CP,US,Terminal 1,C,24629,2013,September,0,201309,Compass Airlines,US,C,24629,2013,September
11391,201309,Compass Airlines,CP,US,Terminal 1,C,25306,2013,September,0,201309,Compass Airlines,US,C,25306,2013,September
11392,201309,Delta Air Lines,DL,US,Terminal 1,C,118123,2013,September,1,201309,Delta Air Lines,US,C,44836,2013,September
11393,201309,Delta Air Lines,DL,US,Terminal 1,C,122647,2013,September,1,201309,Delta Air Lines,US,C,44836,2013,September
11394,201309,Delta Air Lines,DL,Asia,International,A,5778,2013,September,0,201309,Delta Air Lines,Asia,A,5778,2013,September
11395,201309,Delta Air Lines,DL,Asia,International,A,4851,2013,September,0,201309,Delta Air Lines,Asia,A,4851,2013,September
11396,201309,EVA Airways,BR,Asia,International,G,12568,2013,September,0,201309,EVA Airways,Asia,G,12568,2013,September
11397,201309,EVA Airways,BR,Asia,International,G,12044,2013,September,0,201309,EVA Airways,Asia,G,12044,2013,September
11398,201309,Emirates ,EK,Middle East,International,A,9672,2013,September,0,201309,Emirates ,Middle East,A,9672,2013,September
11399,201309,Emirates ,EK,Middle East,International,A,8947,2013,September,0,201309,Emirates ,Middle East,A,8947,2013,September
11400,201309,Frontier Airlines,F9,US,Terminal 1,C,18286,2013,September,0,201309,Frontier Airlines,US,C,18286,2013,September
11401,201309,Frontier Airlines,F9,US,Terminal 1,C,18093,2013,September,0,201309,Frontier Airlines,US,C,18093,2013,September
11402,201309,Hawaiian Airlines,HA,US,International,A,7920,2013,September,0,201309,Hawaiian Airlines,US,A,7920,2013,September
11403,201309,Hawaiian Airlines,HA,US,International,A,7608,2013,September,0,201309,Hawaiian Airlines,US,A,7608,2013,September
11404,201309,Horizon Air ,QX,US,Terminal 1,B,4821,2013,September,0,201309,Horizon Air ,US,B,4821,2013,September
11405,201309,Horizon Air ,QX,US,Terminal 1,B,5279,2013,September,0,201309,Horizon Air ,US,B,5279,2013,September
11406,201309,Japan Airlines,JL,Asia,International,A,5050,2013,September,0,201309,Japan Airlines,Asia,A,5050,2013,September
11407,201309,Japan Airlines,JL,Asia,International,A,4514,2013,September,0,201309,Japan Airlines,Asia,A,4514,2013,September
11408,201309,JetBlue Airways ,B6,US,International,A,43798,2013,September,1,201309,JetBlue Airways ,US,A,43798,2013,September
11409,201309,JetBlue Airways ,B6,US,International,A,44466,2013,September,1,201309,JetBlue Airways ,US,A,44466,2013,September
11410,201309,KLM Royal Dutch Airlines,KL,Europe,International,A,11669,2013,September,0,201309,KLM Royal Dutch Airlines,Europe,A,11669,2013,September
11411,201309,KLM Royal Dutch Airlines,KL,Europe,International,A,11692,2013,September,0,201309,KLM Royal Dutch Airlines,Europe,A,11692,2013,September
11412,201309,Korean Air Lines,KE,Asia,International,A,6794,2013,September,0,201309,Korean Air Lines,Asia,A,6794,2013,September
11413,201309,Korean Air Lines,KE,Asia,International,A,5757,2013,September,0,201309,Korean Air Lines,Asia,A,5757,2013,September
11414,201309,LAN Peru,LP,South America,International,A,2619,2013,September,0,201309,LAN Peru,South America,A,2619,2013,September
11415,201309,LAN Peru,LP,South America,International,A,2717,2013,September,0,201309,LAN Peru,South America,A,2717,2013,September
11416,201309,United Airlines,UA,US,International,G,37344,2013,September,1,201309,United Airlines,US,G,37344,2013,September
11417,201309,Lufthansa German Airlines,LH,Europe,International,G,23362,2013,September,0,201309,Lufthansa German Airlines,Europe,G,23362,2013,September
11418,201309,Lufthansa German Airlines,LH,Europe,International,G,23227,2013,September,0,201309,Lufthansa German Airlines,Europe,G,23227,2013,September
11419,201309,Philippine Airlines,PR,Asia,International,A,8322,2013,September,0,201309,Philippine Airlines,Asia,A,8322,2013,September
11420,201309,Philippine Airlines,PR,Asia,International,A,7106,2013,September,0,201309,Philippine Airlines,Asia,A,7106,2013,September
11421,201309,Republic Airlines,RW,US,Terminal 1,B,27,2013,September,0,201309,Republic Airlines,US,B,27,2013,September
11422,201309,SAS Airlines,SK,Europe,International,G,6356,2013,September,0,201309,SAS Airlines,Europe,G,6356,2013,September
11423,201309,SAS Airlines,SK,Europe,International,G,6039,2013,September,0,201309,SAS Airlines,Europe,G,6039,2013,September
11424,201309,Singapore Airlines,SQ,Asia,International,G,14740,2013,September,0,201309,Singapore Airlines,Asia,G,14740,2013,September
11425,201309,Singapore Airlines,SQ,Asia,International,G,13844,2013,September,0,201309,Singapore Airlines,Asia,G,13844,2013,September
11426,201309,SkyWest Airlines,OO,US,Terminal 1,B,86214,2013,September,1,201309,SkyWest Airlines,US,B,44836,2013,September
11427,201309,SkyWest Airlines,OO,US,Terminal 1,B,84290,2013,September,1,201309,SkyWest Airlines,US,B,44836,2013,September
11428,201309,SkyWest Airlines,OO,US,Terminal 1,C,1218,2013,September,0,201309,SkyWest Airlines,US,C,1218,2013,September
11429,201309,SkyWest Airlines,OO,US,Terminal 1,C,1446,2013,September,0,201309,SkyWest Airlines,US,C,1446,2013,September
11430,201309,SkyWest Airlines,OO,US,Terminal 3,F,50363,2013,September,1,201309,SkyWest Airlines,US,F,44836,2013,September
11431,201309,SkyWest Airlines,OO,US,Terminal 3,F,50388,2013,September,1,201309,SkyWest Airlines,US,F,44836,2013,September
11432,201309,SkyWest Airlines,OO,Canada,International,G,2634,2013,September,0,201309,SkyWest Airlines,Canada,G,2634,2013,September
11433,201309,SkyWest Airlines,OO,Canada,Terminal 1,B,292,2013,September,0,201309,SkyWest Airlines,Canada,B,292,2013,September
11434,201309,SkyWest Airlines,OO,Canada,Terminal 1,B,2700,2013,September,0,201309,SkyWest Airlines,Canada,B,2700,2013,September
11435,201309,SkyWest Airlines,OO,Canada,Terminal 3,F,7586,2013,September,0,201309,SkyWest Airlines,Canada,F,7586,2013,September
11436,201309,SkyWest Airlines,OO,Canada,Terminal 3,F,7555,2013,September,0,201309,SkyWest Airlines,Canada,F,7555,2013,September
11437,201309,Southwest Airlines,WN,US,Terminal 1,B,128474,2013,September,1,201309,Southwest Airlines,US,B,44836,2013,September
11438,201309,Southwest Airlines,WN,US,Terminal 1,B,125747,2013,September,1,201309,Southwest Airlines,US,B,44836,2013,September
11439,201309,Southwest Airlines,WN,US,Terminal 1,B,236,2013,September,0,201309,Southwest Airlines,US,B,236,2013,September
11440,201309,Sun Country Airlines,SY,US,International,A,5387,2013,September,0,201309,Sun Country Airlines,US,A,5387,2013,September
11441,201309,Sun Country Airlines,SY,US,International,A,5578,2013,September,0,201309,Sun Country Airlines,US,A,5578,2013,September
11442,201309,Swiss International,LX,Europe,International,G,6416,2013,September,0,201309,Swiss International,Europe,G,6416,2013,September
11443,201309,Swiss International,LX,Europe,International,G,6299,2013,September,0,201309,Swiss International,Europe,G,6299,2013,September
11444,201309,TACA,TA,Central America,International,A,4744,2013,September,0,201309,TACA,Central America,A,4744,2013,September
11445,201309,TACA,TA,Central America,International,A,4319,2013,September,0,201309,TACA,Central America,A,4319,2013,September
11446,201309,US Airways,US ,US,Terminal 1,B,63532,2013,September,1,201309,US Airways,US,B,44836,2013,September
11447,201309,US Airways,US ,US,Terminal 1,B,64784,2013,September,1,201309,US Airways,US,B,44836,2013,September
11448,201309,United Airlines,UA,US,International,G,30032,2013,September,1,201309,United Airlines,US,G,30032,2013,September
11449,201309,United Airlines,UA,US,Terminal 3,F,548374,2013,September,1,201309,United Airlines,US,F,44836,2013,September
11450,201309,United Airlines,UA,US,Terminal 3,F,544302,2013,September,1,201309,United Airlines,US,F,44836,2013,September
11451,201309,United Airlines,UA,US,Terminal 3,F,4072,2013,September,0,201309,United Airlines,US,F,4072,2013,September
11452,201309,United Airlines,UA,Asia,International,G,60908,2013,September,1,201309,United Airlines,Asia,G,44836,2013,September
11453,201309,United Airlines,UA,Asia,International,G,55880,2013,September,1,201309,United Airlines,Asia,G,44836,2013,September
11454,201309,United Airlines,UA,Australia / Oceania,International,G,9456,2013,September,0,201309,United Airlines,Australia / Oceania,G,9456,2013,September
11455,201309,United Airlines,UA,Australia / Oceania,International,G,9855,2013,September,0,201309,United Airlines,Australia / Oceania,G,9855,2013,September
11456,201309,United Airlines,UA,Canada,Terminal 3,F,18973,2013,September,0,201309,United Airlines,Canada,F,18973,2013,September
11457,201309,United Airlines,UA,Canada,Terminal 3,F,17647,2013,September,0,201309,United Airlines,Canada,F,17647,2013,September
11458,201309,United Airlines,UA,Europe,International,G,46679,2013,September,1,201309,United Airlines,Europe,G,44836,2013,September
11459,201309,United Airlines,UA,Europe,International,G,46793,2013,September,1,201309,United Airlines,Europe,G,44836,2013,September
11460,201309,United Airlines,UA,Mexico,International,G,13787,2013,September,0,201309,United Airlines,Mexico,G,13787,2013,September
11461,201309,United Airlines,UA,Mexico,International,G,14747,2013,September,0,201309,United Airlines,Mexico,G,14747,2013,September
11462,201309,Virgin America,VX,US,Terminal 2,D,148628,2013,September,1,201309,Virgin America,US,D,44836,2013,September
11463,201309,Virgin America,VX,US,Terminal 2,D,150010,2013,September,1,201309,Virgin America,US,D,44836,2013,September
11464,201309,Virgin America,VX,Mexico,International,A,2009,2013,September,0,201309,Virgin America,Mexico,A,2009,2013,September
11465,201309,Virgin America,VX,Mexico,Terminal 2,D,1816,2013,September,0,201309,Virgin America,Mexico,D,1816,2013,September
11466,201309,Virgin Atlantic,VS,Europe,International,A,10712,2013,September,0,201309,Virgin Atlantic,Europe,A,10712,2013,September
11467,201309,Virgin Atlantic,VS,Europe,International,A,10836,2013,September,0,201309,Virgin Atlantic,Europe,A,10836,2013,September
11468,201309,WestJet Airlines,WS,Canada,International,A,6838,2013,September,0,201309,WestJet Airlines,Canada,A,6838,2013,September
11469,201309,WestJet Airlines,WS,Canada,International,A,6552,2013,September,0,201309,WestJet Airlines,Canada,A,6552,2013,September
11470,201310,Aeromexico,AM,Mexico,International,A,5667,2013,October,0,201310,Aeromexico,Mexico,A,5667,2013,October
11471,201310,Aeromexico,AM,Mexico,International,A,6552,2013,October,0,201310,Aeromexico,Mexico,A,6552,2013,October
11472,201310,Air Canada ,AC,Canada,International,A,9047,2013,October,0,201310,Air Canada ,Canada,A,9047,2013,October
11473,201310,Air Canada ,AC,Canada,International,A,8830,2013,October,0,201310,Air Canada ,Canada,A,8830,2013,October
11474,201310,Air Canada ,AC,Canada,International,G,21112,2013,October,0,201310,Air Canada ,Canada,G,21112,2013,October
11475,201310,Air Canada ,AC,Canada,International,G,20605,2013,October,0,201310,Air Canada ,Canada,G,20605,2013,October
11476,201310,Air China,CA,Asia,International,G,7718,2013,October,0,201310,Air China,Asia,G,7718,2013,October
11477,201310,Air China,CA,Asia,International,G,7605,2013,October,0,201310,Air China,Asia,G,7605,2013,October
11478,201310,Air France,AF,Europe,International,A,13977,2013,October,0,201310,Air France,Europe,A,13977,2013,October
11479,201310,Air France,AF,Europe,International,A,13614,2013,October,0,201310,Air France,Europe,A,13614,2013,October
11480,201310,Air New Zealand,NZ,Australia / Oceania,International,G,7267,2013,October,0,201310,Air New Zealand,Australia / Oceania,G,7267,2013,October
11481,201407,Air China,CA,Asia,International,G,8858,2014,July,0,201407,Air China,Asia,G,8858,2014,July
11482,201310,Air New Zealand,NZ,Australia / Oceania,International,G,10656,2013,October,0,201310,Air New Zealand,Australia / Oceania,G,10656,2013,October
11483,201310,AirTran Airways,FL,US,Terminal 1,B,10896,2013,October,0,201310,AirTran Airways,US,B,10896,2013,October
11484,201310,AirTran Airways,FL,US,Terminal 1,B,11166,2013,October,0,201310,AirTran Airways,US,B,11166,2013,October
11485,201310,Alaska Airlines,AS,US,International,A,732,2013,October,0,201310,Alaska Airlines,US,A,732,2013,October
11486,201310,Alaska Airlines,AS,US,International,A,4107,2013,October,0,201310,Alaska Airlines,US,A,4107,2013,October
11487,201310,Alaska Airlines,AS,US,Terminal 1,B,40497,2013,October,1,201310,Alaska Airlines,US,B,40497,2013,October
11488,201310,Alaska Airlines,AS,US,Terminal 1,B,37366,2013,October,1,201310,Alaska Airlines,US,B,37366,2013,October
11489,201310,Alaska Airlines,AS,Mexico,International,A,5603,2013,October,0,201310,Alaska Airlines,Mexico,A,5603,2013,October
11490,201310,Alaska Airlines,AS,Mexico,Terminal 1,B,5764,2013,October,0,201310,Alaska Airlines,Mexico,B,5764,2013,October
11491,201310,All Nippon Airways,NH,Asia,International,G,5998,2013,October,0,201310,All Nippon Airways,Asia,G,5998,2013,October
11492,201310,All Nippon Airways,NH,Asia,International,G,6328,2013,October,0,201310,All Nippon Airways,Asia,G,6328,2013,October
11493,201310,American Airlines,AA,US,Terminal 2,D,131190,2013,October,1,201310,American Airlines,US,D,44836,2013,October
11494,201310,American Airlines,AA,US,Terminal 2,D,132002,2013,October,1,201310,American Airlines,US,D,44836,2013,October
11495,201310,Asiana Airlines,OZ,Asia,International,A,5764,2013,October,0,201310,Asiana Airlines,Asia,A,5764,2013,October
11496,201310,Asiana Airlines,OZ,Asia,International,A,6648,2013,October,0,201310,Asiana Airlines,Asia,A,6648,2013,October
11497,201310,British Airways,BA,Europe,International,A,18665,2013,October,0,201310,British Airways,Europe,A,18665,2013,October
11498,201310,British Airways,BA,Europe,International,A,19067,2013,October,0,201310,British Airways,Europe,A,19067,2013,October
11499,201310,Cathay Pacific,CX,Asia,International,A,15690,2013,October,0,201310,Cathay Pacific,Asia,A,15690,2013,October
11500,201310,Cathay Pacific,CX,Asia,International,A,19327,2013,October,0,201310,Cathay Pacific,Asia,A,19327,2013,October
11501,201310,China Airlines,CI,Asia,International,A,7176,2013,October,0,201310,China Airlines,Asia,A,7176,2013,October
11502,201310,China Airlines,CI,Asia,International,A,9330,2013,October,0,201310,China Airlines,Asia,A,9330,2013,October
11503,201310,China Eastern,MU,Asia,International,A,4895,2013,October,0,201310,China Eastern,Asia,A,4895,2013,October
11504,201310,China Eastern,MU,Asia,International,A,5296,2013,October,0,201310,China Eastern,Asia,A,5296,2013,October
11505,201310,Compass Airlines,CP,US,Terminal 1,C,27056,2013,October,0,201310,Compass Airlines,US,C,27056,2013,October
11506,201310,Compass Airlines,CP,US,Terminal 1,C,28955,2013,October,1,201310,Compass Airlines,US,C,28955,2013,October
11507,201310,Delta Air Lines,DL,US,Terminal 1,C,121336,2013,October,1,201310,Delta Air Lines,US,C,44836,2013,October
11508,201310,Delta Air Lines,DL,US,Terminal 1,C,122958,2013,October,1,201310,Delta Air Lines,US,C,44836,2013,October
11509,201310,Delta Air Lines,DL,Asia,International,A,3982,2013,October,0,201310,Delta Air Lines,Asia,A,3982,2013,October
11510,201310,Delta Air Lines,DL,Asia,International,A,4365,2013,October,0,201310,Delta Air Lines,Asia,A,4365,2013,October
11511,201310,EVA Airways,BR,Asia,International,G,11916,2013,October,0,201310,EVA Airways,Asia,G,11916,2013,October
11512,201310,EVA Airways,BR,Asia,International,G,13625,2013,October,0,201310,EVA Airways,Asia,G,13625,2013,October
11513,201310,Emirates ,EK,Middle East,International,A,8513,2013,October,0,201310,Emirates ,Middle East,A,8513,2013,October
11514,201310,Emirates ,EK,Middle East,International,A,10042,2013,October,0,201310,Emirates ,Middle East,A,10042,2013,October
11515,201310,Frontier Airlines,F9,US,Terminal 1,C,19265,2013,October,0,201310,Frontier Airlines,US,C,19265,2013,October
11516,201310,Frontier Airlines,F9,US,Terminal 1,C,19098,2013,October,0,201310,Frontier Airlines,US,C,19098,2013,October
